session_id,scheduled_start,actual_start,duration_min,location,status,session_title,district_id,district_name,program,enrolled_count,present_count,absent_count,subject,tutor_id,tutor_email,tutor_present,skills,student_id,roster_status,attended,joined_at,left_at,minutes_in_session,school_name,grade,section,course,engagement,skill_progress,exported_at
51004705,2025-12-16 10:20:00,2025-12-16 10:20:00,30,ONLINE,COMPLETED,LT-2: Construct linear functions from tables and graphs (M.8.F.4),42,Larkspur Bend County Schools,NQ-42-SY26,3,2,1,MATH,88125,brightpath.kelly630@example.com,1,LT-2: Construct linear functions from tables and graphs (M.8.F.4),7c4bff8c-eb74-423c-a832-e7b195631e35,ACCEPTED,0,,,0.0,Birchcombe West Junior High,07,NQ-40064 C15O,C15O,0,0,2026-01-05 06:00:00
51004718,2025-12-18 10:20:00,2025-12-18 10:20:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,88125,brightpath.kelly630@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),f6bdb295-cd2b-4559-b978-afd5a6f712fe,ACCEPTED,1,2025-12-18 10:30:00,2025-12-18 10:44:00,0.0,Birchcombe West Junior High,07,NQ-40064 C15O,C15O,1,0,2026-01-05 06:00:00
51004718,2025-12-18 10:20:00,2025-12-18 10:20:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,88125,brightpath.kelly630@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),0914bbeb-5c43-4bf0-90a6-50e0dcfddab3,ACCEPTED,1,2025-12-18 10:23:00,2025-12-18 10:44:00,0.0,Birchcombe West Junior High,07,NQ-40064 C15O,C15O,1,0,2026-01-05 06:00:00
51004718,2025-12-18 10:20:00,2025-12-18 10:20:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,88125,brightpath.kelly630@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),7c4bff8c-eb74-423c-a832-e7b195631e35,ACCEPTED,1,2025-12-18 10:26:00,2025-12-18 10:48:00,0.0,Birchcombe West Junior High,07,NQ-40064 C15O,C15O,1,0,2026-01-05 06:00:00
51005038,2025-12-01 14:05:00,2025-12-01 14:05:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,81410,profgreene.online685@example.com,1,Assessment,ed0288a8-609d-4544-8ad2-3c783125ba12,ACCEPTED,1,2025-12-01 14:12:00,2025-12-01 14:31:00,0.0,Birchcombe West Junior High,07,NQ-40070 C13B,C13B,1,1,2026-01-05 06:00:00
51005038,2025-12-01 14:05:00,2025-12-01 14:05:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,81410,profgreene.online685@example.com,1,Assessment,036ee103-eb69-44c3-b7ef-67154161f20f,ACCEPTED,0,,,0.0,Withdrew - moved,07,NQ-40070 C13B,C13B,0,0,2026-01-05 06:00:00
51005055,2025-12-03 14:05:00,2025-12-03 14:05:00,30,ONLINE,COMPLETED,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,81410,profgreene.online685@example.com,1,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),ed0288a8-609d-4544-8ad2-3c783125ba12,ACCEPTED,0,,,0.0,Birchcombe West Junior High,07,NQ-40070 C13B,C13B,0,0,2026-01-05 06:00:00
51005055,2025-12-03 14:05:00,2025-12-03 14:05:00,30,ONLINE,COMPLETED,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,81410,profgreene.online685@example.com,1,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),036ee103-eb69-44c3-b7ef-67154161f20f,ACCEPTED,1,2025-12-03 14:10:00,2025-12-03 14:32:00,0.0,Withdrew - moved,07,NQ-40070 C13B,C13B,1,0,2026-01-05 06:00:00
51005105,2025-12-08 14:05:00,2025-12-08 14:05:00,30,ONLINE,COMPLETED,LT-1: Add and subtract signed rational numbers (M.7.NS.1),42,Larkspur Bend County Schools,NQ-42-SY26,2,2,0,MATH,81410,profgreene.online685@example.com,1,LT-1: Add and subtract signed rational numbers (M.7.NS.1),ed0288a8-609d-4544-8ad2-3c783125ba12,ACCEPTED,1,2025-12-08 14:06:00,2025-12-08 14:31:00,0.0,Birchcombe West Junior High,07,NQ-40070 C13B,C13B,1,1,2026-01-05 06:00:00
51005105,2025-12-08 14:05:00,2025-12-08 14:05:00,30,ONLINE,COMPLETED,LT-1: Add and subtract signed rational numbers (M.7.NS.1),42,Larkspur Bend County Schools,NQ-42-SY26,2,2,0,MATH,81410,profgreene.online685@example.com,1,LT-1: Add and subtract signed rational numbers (M.7.NS.1),036ee103-eb69-44c3-b7ef-67154161f20f,ACCEPTED,1,2025-12-08 14:12:00,2025-12-08 14:30:00,0.0,Withdrew - moved,07,NQ-40070 C13B,C13B,1,1,2026-01-05 06:00:00
51005136,2025-12-10 14:05:00,2025-12-10 14:05:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,81410,profgreene.online685@example.com,1,Assessment,ed0288a8-609d-4544-8ad2-3c783125ba12,ACCEPTED,1,2025-12-10 14:07:00,2025-12-10 14:29:00,0.0,Birchcombe West Junior High,07,NQ-40070 C13B,C13B,1,1,2026-01-05 06:00:00
51005136,2025-12-10 14:05:00,2025-12-10 14:05:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,81410,profgreene.online685@example.com,1,Assessment,036ee103-eb69-44c3-b7ef-67154161f20f,ACCEPTED,0,,,0.0,Withdrew - moved,07,NQ-40070 C13B,C13B,0,0,2026-01-05 06:00:00
51005156,2025-12-15 14:05:00,2025-12-15 14:05:00,30,ONLINE,COMPLETED,LT-2: Construct linear functions from tables and graphs (M.8.F.4),42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,81410,profgreene.online685@example.com,1,LT-2: Construct linear functions from tables and graphs (M.8.F.4),ed0288a8-609d-4544-8ad2-3c783125ba12,ACCEPTED,1,2025-12-15 14:08:00,2025-12-15 14:29:00,0.0,Birchcombe West Junior High,07,NQ-40070 C13B,C13B,1,1,2026-01-05 06:00:00
51005156,2025-12-15 14:05:00,2025-12-15 14:05:00,30,ONLINE,COMPLETED,LT-2: Construct linear functions from tables and graphs (M.8.F.4),42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,81410,profgreene.online685@example.com,1,LT-2: Construct linear functions from tables and graphs (M.8.F.4),036ee103-eb69-44c3-b7ef-67154161f20f,ACCEPTED,0,,,0.0,Withdrew - moved,07,NQ-40070 C13B,C13B,0,0,2026-01-05 06:00:00
51005204,2025-12-17 14:05:00,2025-12-17 14:05:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,2,2,0,MATH,81410,profgreene.online685@example.com,1,Assessment,ed0288a8-609d-4544-8ad2-3c783125ba12,ACCEPTED,1,2025-12-17 14:17:00,2025-12-17 14:33:00,0.0,Birchcombe West Junior High,07,NQ-40070 C13B,C13B,1,0,2026-01-05 06:00:00
51005204,2025-12-17 14:05:00,2025-12-17 14:05:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,2,2,0,MATH,81410,profgreene.online685@example.com,1,Assessment,036ee103-eb69-44c3-b7ef-67154161f20f,ACCEPTED,1,2025-12-17 14:10:00,2025-12-17 14:32:00,0.0,Withdrew - moved,07,NQ-40070 C13B,C13B,1,0,2026-01-05 06:00:00
51005420,2025-12-01 11:05:00,2025-12-01 11:05:00,30,ONLINE,COMPLETED,LT-2: Construct linear functions from tables and graphs (M.8.F.4),42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,97612,equationstation.rw521@example.com,1,LT-2: Construct linear functions from tables and graphs (M.8.F.4),58de66c5-0727-444f-b3d4-14ad35577339,ACCEPTED,1,2025-12-01 11:08:00,2025-12-01 11:29:00,0.0,Birchcombe West Junior High,06,NQ-40074 C11O,C11O,1,1,2026-01-05 06:00:00
51005420,2025-12-01 11:05:00,2025-12-01 11:05:00,30,ONLINE,COMPLETED,LT-2: Construct linear functions from tables and graphs (M.8.F.4),42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,97612,equationstation.rw521@example.com,1,LT-2: Construct linear functions from tables and graphs (M.8.F.4),59f06834-52ee-4b05-9986-9d966a42cb19,ACCEPTED,0,,,0.0,Birchcombe West Junior High,06,NQ-40074 C11O,C11O,0,0,2026-01-05 06:00:00
51005457,2025-12-04 11:05:00,2025-12-04 11:05:00,30,ONLINE,COMPLETED,LT-3: Write and solve one-step equations from word problems (M.6.EE.5),42,Larkspur Bend County Schools,NQ-42-SY26,2,2,0,MATH,97612,equationstation.rw521@example.com,1,LT-3: Write and solve one-step equations from word problems (M.6.EE.5),58de66c5-0727-444f-b3d4-14ad35577339,ACCEPTED,1,2025-12-04 11:11:00,2025-12-04 11:31:00,0.0,Birchcombe West Junior High,06,NQ-40074 C11O,C11O,1,1,2026-01-05 06:00:00
51005457,2025-12-04 11:05:00,2025-12-04 11:05:00,30,ONLINE,COMPLETED,LT-3: Write and solve one-step equations from word problems (M.6.EE.5),42,Larkspur Bend County Schools,NQ-42-SY26,2,2,0,MATH,97612,equationstation.rw521@example.com,1,LT-3: Write and solve one-step equations from word problems (M.6.EE.5),59f06834-52ee-4b05-9986-9d966a42cb19,ACCEPTED,1,2025-12-04 11:16:00,2025-12-04 11:29:00,0.0,Birchcombe West Junior High,06,NQ-40074 C11O,C11O,1,0,2026-01-05 06:00:00
51005485,2025-12-08 11:05:00,2025-12-08 11:05:00,30,ONLINE,COMPLETED,LT-2: Construct linear functions from tables and graphs (M.8.F.4),42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,97612,equationstation.rw521@example.com,1,LT-2: Construct linear functions from tables and graphs (M.8.F.4),58de66c5-0727-444f-b3d4-14ad35577339,ACCEPTED,0,,,0.0,Birchcombe West Junior High,06,NQ-40074 C11O,C11O,0,0,2026-01-05 06:00:00
51005485,2025-12-08 11:05:00,2025-12-08 11:05:00,30,ONLINE,COMPLETED,LT-2: Construct linear functions from tables and graphs (M.8.F.4),42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,97612,equationstation.rw521@example.com,1,LT-2: Construct linear functions from tables and graphs (M.8.F.4),59f06834-52ee-4b05-9986-9d966a42cb19,ACCEPTED,1,2025-12-08 11:12:00,2025-12-08 11:29:00,0.0,Birchcombe West Junior High,06,NQ-40074 C11O,C11O,1,1,2026-01-05 06:00:00
51005524,2025-12-15 11:05:00,2025-12-15 11:05:00,30,ONLINE,COMPLETED,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,97612,equationstation.rw521@example.com,1,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),58de66c5-0727-444f-b3d4-14ad35577339,ACCEPTED,0,,,0.0,Birchcombe West Junior High,06,NQ-40074 C11O,C11O,0,0,2026-01-05 06:00:00
51005524,2025-12-15 11:05:00,2025-12-15 11:05:00,30,ONLINE,COMPLETED,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,97612,equationstation.rw521@example.com,1,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),59f06834-52ee-4b05-9986-9d966a42cb19,ACCEPTED,1,2025-12-15 11:05:00,2025-12-15 11:33:00,0.0,Birchcombe West Junior High,06,NQ-40074 C11O,C11O,1,1,2026-01-05 06:00:00
51005583,2025-12-18 11:05:00,2025-12-18 11:05:00,30,ONLINE,COMPLETED,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),42,Larkspur Bend County Schools,NQ-42-SY26,2,2,0,MATH,97612,equationstation.rw521@example.com,1,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),58de66c5-0727-444f-b3d4-14ad35577339,ACCEPTED,1,2025-12-18 11:12:00,2025-12-18 11:34:00,0.0,Birchcombe West Junior High,06,NQ-40074 C11O,C11O,1,0,2026-01-05 06:00:00
51005583,2025-12-18 11:05:00,2025-12-18 11:05:00,30,ONLINE,COMPLETED,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),42,Larkspur Bend County Schools,NQ-42-SY26,2,2,0,MATH,97612,equationstation.rw521@example.com,1,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),59f06834-52ee-4b05-9986-9d966a42cb19,ACCEPTED,1,2025-12-18 11:15:00,2025-12-18 11:34:00,0.0,Birchcombe West Junior High,06,NQ-40074 C11O,C11O,1,1,2026-01-05 06:00:00
51005824,2025-12-05 10:20:00,2025-12-05 10:20:00,30,ONLINE,MISSED,,42,Larkspur Bend County Schools,NQ-42-SY26,4,0,4,MATH,97612,equationstation.rw521@example.com,1,,e9d01128-d327-4013-bcbf-4a397849bd55,ACCEPTED,0,,,0.0,Hospital/Homebound,08,NQ-40083 C52G,C52G,0,0,2026-01-05 06:00:00
51005824,2025-12-05 10:20:00,2025-12-05 10:20:00,30,ONLINE,MISSED,,42,Larkspur Bend County Schools,NQ-42-SY26,4,0,4,MATH,97612,equationstation.rw521@example.com,1,,1b130437-d352-499d-b1bb-8359f89cf63a,ACCEPTED,0,,,0.0,Birchcombe West Junior High,08,NQ-40083 C52G,C52G,0,0,2026-01-05 06:00:00
51005824,2025-12-05 10:20:00,2025-12-05 10:20:00,30,ONLINE,MISSED,,42,Larkspur Bend County Schools,NQ-42-SY26,4,0,4,MATH,97612,equationstation.rw521@example.com,1,,412fecb0-730e-4f1e-b5a5-5f54f96fdacc,ACCEPTED,0,,,0.0,Birchcombe West Junior High,08,NQ-40083 C52G,C52G,0,0,2026-01-05 06:00:00
51005824,2025-12-05 10:20:00,2025-12-05 10:20:00,30,ONLINE,MISSED,,42,Larkspur Bend County Schools,NQ-42-SY26,4,0,4,MATH,97612,equationstation.rw521@example.com,1,,2399bd76-c087-4b1a-be95-bd0a5f32af35,ACCEPTED,0,,,0.0,Birchcombe West Junior High,08,NQ-40083 C52G,C52G,0,0,2026-01-05 06:00:00
51005845,2025-12-10 10:20:00,2025-12-10 10:20:00,30,ONLINE,COMPLETED,LT-3: Solve two-step equations and inequalities (M.7.EE.4),42,Larkspur Bend County Schools,NQ-42-SY26,4,4,0,MATH,97612,equationstation.rw521@example.com,1,LT-3: Solve two-step equations and inequalities (M.7.EE.4),e9d01128-d327-4013-bcbf-4a397849bd55,ACCEPTED,1,2025-12-10 10:23:00,2025-12-10 10:50:00,0.0,Hospital/Homebound,08,NQ-40083 C52G,C52G,1,0,2026-01-05 06:00:00
51005845,2025-12-10 10:20:00,2025-12-10 10:20:00,30,ONLINE,COMPLETED,LT-3: Solve two-step equations and inequalities (M.7.EE.4),42,Larkspur Bend County Schools,NQ-42-SY26,4,4,0,MATH,97612,equationstation.rw521@example.com,1,LT-3: Solve two-step equations and inequalities (M.7.EE.4),1b130437-d352-499d-b1bb-8359f89cf63a,ACCEPTED,1,2025-12-10 10:30:00,2025-12-10 10:47:00,0.0,Birchcombe West Junior High,08,NQ-40083 C52G,C52G,1,0,2026-01-05 06:00:00
51005845,2025-12-10 10:20:00,2025-12-10 10:20:00,30,ONLINE,COMPLETED,LT-3: Solve two-step equations and inequalities (M.7.EE.4),42,Larkspur Bend County Schools,NQ-42-SY26,4,4,0,MATH,97612,equationstation.rw521@example.com,1,LT-3: Solve two-step equations and inequalities (M.7.EE.4),412fecb0-730e-4f1e-b5a5-5f54f96fdacc,ACCEPTED,1,2025-12-10 10:25:00,2025-12-10 10:46:00,0.0,Birchcombe West Junior High,08,NQ-40083 C52G,C52G,1,0,2026-01-05 06:00:00
51005845,2025-12-10 10:20:00,2025-12-10 10:20:00,30,ONLINE,COMPLETED,LT-3: Solve two-step equations and inequalities (M.7.EE.4),42,Larkspur Bend County Schools,NQ-42-SY26,4,4,0,MATH,97612,equationstation.rw521@example.com,1,LT-3: Solve two-step equations and inequalities (M.7.EE.4),2399bd76-c087-4b1a-be95-bd0a5f32af35,ACCEPTED,1,2025-12-10 10:27:00,2025-12-10 10:48:00,0.0,Birchcombe West Junior High,08,NQ-40083 C52G,C52G,1,1,2026-01-05 06:00:00
51005850,2025-12-12 10:20:00,2025-12-12 10:20:00,30,ONLINE,COMPLETED,LT-1: Add and subtract signed rational numbers (M.7.NS.1),42,Larkspur Bend County Schools,NQ-42-SY26,4,3,1,MATH,97612,equationstation.rw521@example.com,1,LT-1: Add and subtract signed rational numbers (M.7.NS.1),e9d01128-d327-4013-bcbf-4a397849bd55,ACCEPTED,1,2025-12-12 10:29:00,2025-12-12 10:46:00,0.0,Hospital/Homebound,08,NQ-40083 C52G,C52G,1,1,2026-01-05 06:00:00
51005850,2025-12-12 10:20:00,2025-12-12 10:20:00,30,ONLINE,COMPLETED,LT-1: Add and subtract signed rational numbers (M.7.NS.1),42,Larkspur Bend County Schools,NQ-42-SY26,4,3,1,MATH,97612,equationstation.rw521@example.com,1,LT-1: Add and subtract signed rational numbers (M.7.NS.1),1b130437-d352-499d-b1bb-8359f89cf63a,ACCEPTED,1,2025-12-12 10:25:00,2025-12-12 10:44:00,0.0,Birchcombe West Junior High,08,NQ-40083 C52G,C52G,1,0,2026-01-05 06:00:00
51005850,2025-12-12 10:20:00,2025-12-12 10:20:00,30,ONLINE,COMPLETED,LT-1: Add and subtract signed rational numbers (M.7.NS.1),42,Larkspur Bend County Schools,NQ-42-SY26,4,3,1,MATH,97612,equationstation.rw521@example.com,1,LT-1: Add and subtract signed rational numbers (M.7.NS.1),412fecb0-730e-4f1e-b5a5-5f54f96fdacc,ACCEPTED,1,2025-12-12 10:22:00,2025-12-12 10:44:00,0.0,Birchcombe West Junior High,08,NQ-40083 C52G,C52G,1,1,2026-01-05 06:00:00
51005850,2025-12-12 10:20:00,2025-12-12 10:20:00,30,ONLINE,COMPLETED,LT-1: Add and subtract signed rational numbers (M.7.NS.1),42,Larkspur Bend County Schools,NQ-42-SY26,4,3,1,MATH,97612,equationstation.rw521@example.com,1,LT-1: Add and subtract signed rational numbers (M.7.NS.1),2399bd76-c087-4b1a-be95-bd0a5f32af35,ACCEPTED,0,,,0.0,Birchcombe West Junior High,08,NQ-40083 C52G,C52G,0,0,2026-01-05 06:00:00
51005875,2025-12-17 10:20:00,2025-12-17 10:20:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,4,2,2,MATH,97612,equationstation.rw521@example.com,1,Assessment,e9d01128-d327-4013-bcbf-4a397849bd55,ACCEPTED,1,2025-12-17 10:22:00,2025-12-17 10:45:00,0.0,Hospital/Homebound,08,NQ-40083 C52G,C52G,1,1,2026-01-05 06:00:00
51005875,2025-12-17 10:20:00,2025-12-17 10:20:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,4,2,2,MATH,97612,equationstation.rw521@example.com,1,Assessment,1b130437-d352-499d-b1bb-8359f89cf63a,ACCEPTED,1,2025-12-17 10:20:00,2025-12-17 10:44:00,0.0,Birchcombe West Junior High,08,NQ-40083 C52G,C52G,1,1,2026-01-05 06:00:00
51005875,2025-12-17 10:20:00,2025-12-17 10:20:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,4,2,2,MATH,97612,equationstation.rw521@example.com,1,Assessment,412fecb0-730e-4f1e-b5a5-5f54f96fdacc,ACCEPTED,0,,,0.0,Birchcombe West Junior High,08,NQ-40083 C52G,C52G,0,0,2026-01-05 06:00:00
51005875,2025-12-17 10:20:00,2025-12-17 10:20:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,4,2,2,MATH,97612,equationstation.rw521@example.com,1,Assessment,2399bd76-c087-4b1a-be95-bd0a5f32af35,ACCEPTED,0,,,0.0,Birchcombe West Junior High,08,NQ-40083 C52G,C52G,0,0,2026-01-05 06:00:00
51006224,2025-12-02 12:35:00,2025-12-02 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,2,1,MATH,12809,sunnyside.math276@example.com,1,,82574b76-46bf-41da-b0c4-726d49930f9d,ACCEPTED,0,,,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,0,0,2026-01-05 06:00:00
51006224,2025-12-02 12:35:00,2025-12-02 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,2,1,MATH,12809,sunnyside.math276@example.com,1,,9e1ba6fa-5989-4d0d-8074-149538d528af,ACCEPTED,1,2025-12-02 12:37:00,2025-12-02 13:03:00,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,0,0,2026-01-05 06:00:00
51006224,2025-12-02 12:35:00,2025-12-02 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,2,1,MATH,12809,sunnyside.math276@example.com,1,,ca9fe755-c34f-44b6-a4c6-4de727eb687b,ACCEPTED,1,2025-12-02 12:35:00,2025-12-02 13:03:00,28.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,0,0,2026-01-05 06:00:00
51006236,2025-12-04 12:35:00,2025-12-04 12:35:00,30,ONLINE,COMPLETED,LT-1: Solve multi-step linear equations with rational coefficients (M.8.EE.7),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,12809,sunnyside.math276@example.com,1,LT-1: Solve multi-step linear equations with rational coefficients (M.8.EE.7),82574b76-46bf-41da-b0c4-726d49930f9d,ACCEPTED,1,2025-12-04 12:36:00,2025-12-04 13:03:00,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,1,1,2026-01-05 06:00:00
51006236,2025-12-04 12:35:00,2025-12-04 12:35:00,30,ONLINE,COMPLETED,LT-1: Solve multi-step linear equations with rational coefficients (M.8.EE.7),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,12809,sunnyside.math276@example.com,1,LT-1: Solve multi-step linear equations with rational coefficients (M.8.EE.7),9e1ba6fa-5989-4d0d-8074-149538d528af,ACCEPTED,1,2025-12-04 12:46:00,2025-12-04 13:00:00,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,1,1,2026-01-05 06:00:00
51006236,2025-12-04 12:35:00,2025-12-04 12:35:00,30,ONLINE,COMPLETED,LT-1: Solve multi-step linear equations with rational coefficients (M.8.EE.7),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,12809,sunnyside.math276@example.com,1,LT-1: Solve multi-step linear equations with rational coefficients (M.8.EE.7),ca9fe755-c34f-44b6-a4c6-4de727eb687b,ACCEPTED,1,2025-12-04 12:40:00,2025-12-04 13:04:00,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,1,1,2026-01-05 06:00:00
51006250,2025-12-09 12:35:00,2025-12-09 12:35:00,30,ONLINE,MISSED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,0,3,MATH,12809,sunnyside.math276@example.com,1,,82574b76-46bf-41da-b0c4-726d49930f9d,ACCEPTED,0,,,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,0,0,2026-01-05 06:00:00
51006250,2025-12-09 12:35:00,2025-12-09 12:35:00,30,ONLINE,MISSED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,0,3,MATH,12809,sunnyside.math276@example.com,1,,9e1ba6fa-5989-4d0d-8074-149538d528af,ACCEPTED,0,,,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,0,0,2026-01-05 06:00:00
51006250,2025-12-09 12:35:00,2025-12-09 12:35:00,30,ONLINE,MISSED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,0,3,MATH,12809,sunnyside.math276@example.com,1,,ca9fe755-c34f-44b6-a4c6-4de727eb687b,ACCEPTED,0,,,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,0,0,2026-01-05 06:00:00
51006258,2025-12-11 12:35:00,2025-12-11 12:35:00,30,ONLINE,COMPLETED,LT-3: Solve two-step equations and inequalities (M.7.EE.4),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,12809,sunnyside.math276@example.com,1,LT-3: Solve two-step equations and inequalities (M.7.EE.4),82574b76-46bf-41da-b0c4-726d49930f9d,ACCEPTED,1,2025-12-11 12:37:00,2025-12-11 12:59:00,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,1,1,2026-01-05 06:00:00
51006258,2025-12-11 12:35:00,2025-12-11 12:35:00,30,ONLINE,COMPLETED,LT-3: Solve two-step equations and inequalities (M.7.EE.4),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,12809,sunnyside.math276@example.com,1,LT-3: Solve two-step equations and inequalities (M.7.EE.4),9e1ba6fa-5989-4d0d-8074-149538d528af,ACCEPTED,1,2025-12-11 12:39:00,2025-12-11 12:59:00,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,1,1,2026-01-05 06:00:00
51006258,2025-12-11 12:35:00,2025-12-11 12:35:00,30,ONLINE,COMPLETED,LT-3: Solve two-step equations and inequalities (M.7.EE.4),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,12809,sunnyside.math276@example.com,1,LT-3: Solve two-step equations and inequalities (M.7.EE.4),ca9fe755-c34f-44b6-a4c6-4de727eb687b,ACCEPTED,1,2025-12-11 12:39:00,2025-12-11 13:01:00,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,1,1,2026-01-05 06:00:00
51006304,2025-12-16 12:35:00,2025-12-16 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,12809,sunnyside.math276@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),82574b76-46bf-41da-b0c4-726d49930f9d,ACCEPTED,1,2025-12-16 12:40:00,2025-12-16 13:05:00,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,1,0,2026-01-05 06:00:00
51006304,2025-12-16 12:35:00,2025-12-16 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,12809,sunnyside.math276@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),9e1ba6fa-5989-4d0d-8074-149538d528af,ACCEPTED,1,2025-12-16 12:40:00,2025-12-16 13:04:00,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,1,1,2026-01-05 06:00:00
51006304,2025-12-16 12:35:00,2025-12-16 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,12809,sunnyside.math276@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),ca9fe755-c34f-44b6-a4c6-4de727eb687b,ACCEPTED,1,2025-12-16 12:46:00,2025-12-16 13:00:00,0.0,Birchcombe West Junior High,08,NQ-40086 C10G,C10G,1,0,2026-01-05 06:00:00
